land_use,management,weight,filter_attribute,condition_schedule,operation,op_data1,op_data2,op_data3
agrl713_lum,,,,"(md >= 0525) * (md <= 0530) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",fertilizer,elem_n ,broadcast,20
agrl713_lum,,,,"(md >= 0715) * (md <= 0731) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",harvest_only,barl,grain,
agrl713_lum,,,,,kill_only,barl,,
agrl713_lum,,,,"(md >= 0315) * (md <= 0410) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op) + 1))",tillage,landlevl,,
agrl713_lum,,,,,fertilizer,elem_n ,broadcast,60
agrl713_lum,,,,,fertilizer,elem_p,broadcast,8
agrl713_lum,,,,,plant,oats,,
agrl713_lum,,,,"(md >= 0501) * (md <= 0515) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",fertilizer,elem_n ,broadcast,60
agrl713_lum,,,,"(md >= 0801) * (md <= 0815) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",harvest_only,oats,grain,
agrl713_lum,,,,,kill_only,oats,,
agrl713_lum,,,,"(md >= 0320) * (md <= 0330) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op) + 1))",tillage,landlevl,,
agrl713_lum,,,,"(md >= 0401) * (md <= 0410) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",plant,lupn,,
agrl713_lum,,,,"(md >= 0820) * (md <= 0830) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",harvest_only,lupn,grain,
agrl713_lum,,,,,kill_only,lupn,,
agrl713_lum,,,,"(md >= 0815) * (md <= 0905) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",tillage,landlevl,,
agrl713_lum,,,,"(md >= 0905) * (md <= 0920) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",fertilizer,elem_n ,broadcast,30
agrl713_lum,,,,"(md >= 0920) * (md <= 1010) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",plant,rye,,
agrl727_lum,,,,"(md >= 0315) * (md <= 0410) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op) + 1))",tillage,landlevl,,
agrl727_lum,,,,,fertilizer,elem_n ,broadcast,60
agrl727_lum,,,,,fertilizer,elem_p,broadcast,8
agrl727_lum,,,,,plant,oats,,
agrl727_lum,,,,"(md >= 0501) * (md <= 0515) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",fertilizer,elem_n ,broadcast,60
agrl727_lum,,,,"(md >= 0801) * (md <= 0815) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",harvest_only,oats,grain,
agrl727_lum,,,,,kill_only,oats,,
agrl727_lum,,,,"(md >= 0320) * (md <= 0330) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op) + 1))",tillage,landlevl,,
agrl727_lum,,,,"(md >= 0401) * (md <= 0410) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",plant,lupn,,
agrl727_lum,,,,"(md >= 0820) * (md <= 0830) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",harvest_only,lupn,grain,
agrl727_lum,,,,,kill_only,lupn,,
agrl727_lum,,,,"(md >= 1015) * (md <= 1025) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",tillage,fallplow,,
agrl727_lum,,,,"(md >= 0315) * (md <= 0415) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op) + 1))",fertilizer,elem_n ,broadcast,15
agrl727_lum,,,,,fertilizer,elem_p,broadcast,17
agrl727_lum,,,,"(md >= 0325) * (md <= 0415) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",plant,barl,,
agrl727_lum,,,,"(md >= 0510) * (md <= 0520) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",fertilizer,elem_n ,broadcast,60
agrl727_lum,,,,"(md >= 0525) * (md <= 0530) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",fertilizer,elem_n ,broadcast,20
agrl727_lum,,,,"(md >= 0715) * (md <= 0731) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",harvest_only,barl,grain,
agrl727_lum,,,,,kill_only,barl,,
agrl727_lum,,,,"(md >= 0315) * (md <= 0410) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op) + 1))",tillage,landlevl,,
agrl727_lum,,,,,fertilizer,elem_n ,broadcast,60
agrl727_lum,,,,,fertilizer,elem_p,broadcast,8
agrl727_lum,,,,,plant,oats,,
agrl727_lum,,,,"(md >= 0501) * (md <= 0515) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",fertilizer,elem_n ,broadcast,60
agrl727_lum,,,,"(md >= 0801) * (md <= 0815) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",harvest_only,oats,grain,
agrl727_lum,,,,,kill_only,oats,,
agrl727_lum,,,,"(md >= 1015) * (md <= 1025) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",tillage,fallplow,,
agrl727_lum,,,,"(md >= 0315) * (md <= 0415) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op) + 1))",fertilizer,elem_n ,broadcast,15
agrl727_lum,,,,,fertilizer,elem_p,broadcast,17
agrl727_lum,,,,"(md >= 0325) * (md <= 0415) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",plant,barl,,
agrl727_lum,,,,"(md >= 0510) * (md <= 0520) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",fertilizer,elem_n ,broadcast,60
agrl727_lum,,,,"(md >= 0525) * (md <= 0530) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",fertilizer,elem_n ,broadcast,20
agrl727_lum,,,,"(md >= 0715) * (md <= 0731) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",harvest_only,barl,grain,
agrl727_lum,,,,,kill_only,barl,,
agrl727_lum,,,,"(md >= 0315) * (md <= 0410) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op) + 1))",tillage,landlevl,,
agrl727_lum,,,,,fertilizer,elem_n ,broadcast,60
agrl727_lum,,,,,fertilizer,elem_p,broadcast,8
agrl727_lum,,,,,plant,oats,,
agrl727_lum,,,,"(md >= 0501) * (md <= 0515) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",fertilizer,elem_n ,broadcast,60
agrl727_lum,,,,"(md >= 0801) * (md <= 0815) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",harvest_only,oats,grain,
agrl727_lum,,,,,kill_only,oats,,
agrl727_lum,,,,"(md >= 0320) * (md <= 0330) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op) + 1))",tillage,landlevl,,
agrl727_lum,,,,"(md >= 0401) * (md <= 0410) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",plant,lupn,,
agrl727_lum,,,,"(md >= 0820) * (md <= 0830) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",harvest_only,lupn,grain,
agrl727_lum,,,,,kill_only,lupn,,
agrl727_lum,,,,"(md >= 1015) * (md <= 1025) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",tillage,fallplow,,
agrl727_lum,,,,"(md >= 0315) * (md <= 0415) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op) + 1))",fertilizer,elem_n ,broadcast,15
agrl727_lum,,,,,fertilizer,elem_p,broadcast,17
agrl727_lum,,,,"(md >= 0325) * (md <= 0415) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",plant,barl,,
agrl727_lum,,,,"(md >= 0510) * (md <= 0520) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",fertilizer,elem_n ,broadcast,60
agrl727_lum,,,,"(md >= 0525) * (md <= 0530) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",fertilizer,elem_n ,broadcast,20
agrl727_lum,,,,"(md >= 0715) * (md <= 0731) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",harvest_only,barl,grain,
agrl727_lum,,,,,kill_only,barl,,
agrl727_lum,,,,"(md >= 0315) * (md <= 0410) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op) + 1))",tillage,landlevl,,
agrl727_lum,,,,,fertilizer,elem_n ,broadcast,60
agrl727_lum,,,,,fertilizer,elem_p,broadcast,8
agrl727_lum,,,,,plant,oats,,
agrl727_lum,,,,"(md >= 0501) * (md <= 0515) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",fertilizer,elem_n ,broadcast,60
agrl727_lum,,,,"(md >= 0801) * (md <= 0815) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",harvest_only,oats,grain,
agrl727_lum,,,,,kill_only,oats,,
agrl727_lum,,,,"(md >= 1015) * (md <= 1025) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",tillage,fallplow,,
agrl727_lum,,,,"(md >= 0315) * (md <= 0415) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op) + 1))",fertilizer,elem_n ,broadcast,15
agrl727_lum,,,,,fertilizer,elem_p,broadcast,17
agrl727_lum,,,,"(md >= 0325) * (md <= 0415) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",plant,barl,,
agrl727_lum,,,,"(md >= 0510) * (md <= 0520) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",fertilizer,elem_n ,broadcast,60
agrl727_lum,,,,"(md >= 0525) * (md <= 0530) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",fertilizer,elem_n ,broadcast,20
agrl727_lum,,,,"(md >= 0715) * (md <= 0731) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",harvest_only,barl,grain,
agrl727_lum,,,,,kill_only,barl,,
agrl727_lum,,,,"(md >= 0315) * (md <= 0410) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op) + 1))",tillage,landlevl,,
agrl727_lum,,,,,fertilizer,elem_n ,broadcast,60
agrl727_lum,,,,,fertilizer,elem_p,broadcast,8
agrl727_lum,,,,,plant,oats,,
agrl727_lum,,,,"(md >= 0501) * (md <= 0515) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",fertilizer,elem_n ,broadcast,60
agrl727_lum,,,,"(md >= 0801) * (md <= 0815) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",harvest_only,oats,grain,
agrl727_lum,,,,,kill_only,oats,,
agrl727_lum,,,,"(md >= 0320) * (md <= 0330) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op) + 1))",tillage,landlevl,,
agrl727_lum,,,,"(md >= 0401) * (md <= 0410) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",plant,lupn,,
agrl727_lum,,,,"(md >= 0820) * (md <= 0830) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",harvest_only,lupn,grain,
agrl727_lum,,,,,kill_only,lupn,,
agrl727_lum,,,,"(md >= 1015) * (md <= 1025) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",tillage,fallplow,,
agrl727_lum,,,,"(md >= 0315) * (md <= 0415) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op) + 1))",fertilizer,elem_n ,broadcast,15
agrl727_lum,,,,,fertilizer,elem_p,broadcast,17
agrl727_lum,,,,"(md >= 0325) * (md <= 0415) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",plant,barl,,
agrl727_lum,,,,"(md >= 0510) * (md <= 0520) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",fertilizer,elem_n ,broadcast,60
agrl727_lum,,,,"(md >= 0525) * (md <= 0530) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",fertilizer,elem_n ,broadcast,20
agrl727_lum,,,,"(md >= 0715) * (md <= 0731) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",harvest_only,barl,grain,
agrl727_lum,,,,,kill_only,barl,,
agrl727_lum,,,,"(md >= 0315) * (md <= 0410) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op) + 1))",tillage,landlevl,,
agrl727_lum,,,,,fertilizer,elem_n ,broadcast,60
agrl727_lum,,,,,fertilizer,elem_p,broadcast,8
agrl727_lum,,,,,plant,oats,,
agrl727_lum,,,,"(md >= 0501) * (md <= 0515) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",fertilizer,elem_n ,broadcast,60
agrl727_lum,,,,"(md >= 0801) * (md <= 0815) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",harvest_only,oats,grain,
agrl727_lum,,,,,kill_only,oats,,
agrl727_lum,,,,"(md >= 1015) * (md <= 1025) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",tillage,fallplow,,
agrl727_lum,,,,"(md >= 0315) * (md <= 0415) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op) + 1))",fertilizer,elem_n ,broadcast,15
agrl727_lum,,,,,fertilizer,elem_p,broadcast,17
agrl727_lum,,,,"(md >= 0325) * (md <= 0415) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",plant,barl,,
agrl727_lum,,,,"(md >= 0510) * (md <= 0520) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",fertilizer,elem_n ,broadcast,60
agrl727_lum,,,,"(md >= 0525) * (md <= 0530) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",fertilizer,elem_n ,broadcast,20
agrl727_lum,,,,"(md >= 0715) * (md <= 0731) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",harvest_only,barl,grain,
agrl727_lum,,,,,kill_only,barl,,
agrl727_lum,,,,"(md >= 0315) * (md <= 0410) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op) + 1))",tillage,landlevl,,
agrl727_lum,,,,,fertilizer,elem_n ,broadcast,60
agrl727_lum,,,,,fertilizer,elem_p,broadcast,8
agrl727_lum,,,,,plant,oats,,
agrl727_lum,,,,"(md >= 0501) * (md <= 0515) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",fertilizer,elem_n ,broadcast,60
agrl727_lum,,,,"(md >= 0801) * (md <= 0815) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",harvest_only,oats,grain,
agrl727_lum,,,,,kill_only,oats,,
agrl727_lum,,,,"(md >= 0320) * (md <= 0330) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op) + 1))",tillage,landlevl,,
agrl727_lum,,,,"(md >= 0401) * (md <= 0410) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",plant,lupn,,
agrl727_lum,,,,"(md >= 0820) * (md <= 0830) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",harvest_only,lupn,grain,
agrl727_lum,,,,,kill_only,lupn,,
agrl727_lum,,,,"(md >= 1015) * (md <= 1025) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",tillage,fallplow,,
agrl727_lum,,,,"(md >= 0315) * (md <= 0415) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op) + 1))",fertilizer,elem_n ,broadcast,15
agrl727_lum,,,,,fertilizer,elem_p,broadcast,17
agrl727_lum,,,,"(md >= 0325) * (md <= 0415) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",plant,barl,,
agrl727_lum,,,,"(md >= 0510) * (md <= 0520) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",fertilizer,elem_n ,broadcast,60
agrl727_lum,,,,"(md >= 0525) * (md <= 0530) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",fertilizer,elem_n ,broadcast,20
agrl727_lum,,,,"(md >= 0715) * (md <= 0731) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",harvest_only,barl,grain,
agrl727_lum,,,,,kill_only,barl,,
agrl727_lum,,,,"(md >= 0315) * (md <= 0410) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op) + 1))",tillage,landlevl,,
agrl727_lum,,,,,fertilizer,elem_n ,broadcast,60
agrl727_lum,,,,,fertilizer,elem_p,broadcast,8
agrl727_lum,,,,,plant,oats,,
agrl727_lum,,,,"(md >= 0501) * (md <= 0515) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",fertilizer,elem_n ,broadcast,60
agrl727_lum,,,,"(md >= 0801) * (md <= 0815) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",harvest_only,oats,grain,
agrl727_lum,,,,,kill_only,oats,,
agrl727_lum,,,,"(md >= 1015) * (md <= 1025) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",tillage,fallplow,,
agrl727_lum,,,,"(md >= 0315) * (md <= 0415) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op) + 1))",fertilizer,elem_n ,broadcast,15
agrl727_lum,,,,,fertilizer,elem_p,broadcast,17
agrl727_lum,,,,"(md >= 0325) * (md <= 0415) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",plant,barl,,
agrl727_lum,,,,"(md >= 0510) * (md <= 0520) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",fertilizer,elem_n ,broadcast,60
agrl727_lum,,,,"(md >= 0525) * (md <= 0530) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",fertilizer,elem_n ,broadcast,20
agrl727_lum,,,,"(md >= 0715) * (md <= 0731) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",harvest_only,barl,grain,
agrl727_lum,,,,,kill_only,barl,,
agrl732_lum,,,,"(md >= 0315) * (md <= 0410) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op) + 1))",tillage,landlevl,,
agrl732_lum,,,,,fertilizer,elem_n ,broadcast,60
agrl732_lum,,,,,fertilizer,elem_p,broadcast,8
agrl732_lum,,,,,plant,oats,,
agrl732_lum,,,,"(md >= 0501) * (md <= 0515) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",fertilizer,elem_n ,broadcast,60
agrl732_lum,,,,"(md >= 0801) * (md <= 0815) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",harvest_only,oats,grain,
agrl732_lum,,,,,kill_only,oats,,
agrl732_lum,,,,"(md >= 0925) * (md <= 1020) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",tillage,fallplow,,
agrl732_lum,,,,,fertilizer,elem_n ,broadcast,25
agrl732_lum,,,,,fertilizer,elem_p,broadcast,25
agrl732_lum,,,,,plant,wwht,,
agrl732_lum,,,,"(md >= 0315) * (md <= 0330) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op) + 1))",fertilizer,elem_n ,broadcast,65
agrl732_lum,,,,"(md >= 0510) * (md <= 0531) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",fertilizer,elem_n ,broadcast,45
agrl732_lum,,,,"(md >= 0725) * (md <= 0810) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",harvest_only,wwht,grain,
agrl732_lum,,,,,kill_only,wwht,,
agrl732_lum,,,,"(md >= 1015) * (md <= 1025) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",tillage,fallplow,,
agrl732_lum,,,,"(md >= 0315) * (md <= 0415) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op) + 1))",fertilizer,elem_n ,broadcast,15
agrl732_lum,,,,,fertilizer,elem_p,broadcast,17
agrl732_lum,,,,"(md >= 0325) * (md <= 0415) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",plant,barl,,
agrl732_lum,,,,"(md >= 0510) * (md <= 0520) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",fertilizer,elem_n ,broadcast,60
agrl732_lum,,,,"(md >= 0525) * (md <= 0530) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",fertilizer,elem_n ,broadcast,20
agrl732_lum,,,,"(md >= 0715) * (md <= 0731) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",harvest_only,barl,grain,
agrl732_lum,,,,,kill_only,barl,,
agrl732_lum,,,,"(md >= 0315) * (md <= 0410) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op) + 1))",tillage,landlevl,,
agrl732_lum,,,,,fertilizer,elem_n ,broadcast,60
agrl732_lum,,,,,fertilizer,elem_p,broadcast,8
agrl732_lum,,,,,plant,oats,,
agrl732_lum,,,,"(md >= 0501) * (md <= 0515) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",fertilizer,elem_n ,broadcast,60
agrl732_lum,,,,"(md >= 0801) * (md <= 0815) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",harvest_only,oats,grain,
agrl732_lum,,,,,kill_only,oats,,
agrl732_lum,,,,"(md >= 1015) * (md <= 1025) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",tillage,fallplow,,
agrl732_lum,,,,"(md >= 0315) * (md <= 0415) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op) + 1))",fertilizer,elem_n ,broadcast,15
agrl732_lum,,,,,fertilizer,elem_p,broadcast,17
agrl732_lum,,,,"(md >= 0325) * (md <= 0415) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",plant,barl,,
agrl732_lum,,,,"(md >= 0510) * (md <= 0520) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",fertilizer,elem_n ,broadcast,60
agrl732_lum,,,,"(md >= 0525) * (md <= 0530) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",fertilizer,elem_n ,broadcast,20
agrl732_lum,,,,"(md >= 0715) * (md <= 0731) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",harvest_only,barl,grain,
agrl732_lum,,,,,kill_only,barl,,
agrl732_lum,,,,"(md >= 0315) * (md <= 0410) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op) + 1))",tillage,landlevl,,
agrl732_lum,,,,,fertilizer,elem_n ,broadcast,60
agrl732_lum,,,,,fertilizer,elem_p,broadcast,8
agrl732_lum,,,,,plant,oats,,
agrl732_lum,,,,"(md >= 0501) * (md <= 0515) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",fertilizer,elem_n ,broadcast,60
agrl732_lum,,,,"(md >= 0801) * (md <= 0815) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",harvest_only,oats,grain,
agrl732_lum,,,,,kill_only,oats,,
agrl732_lum,,,,"(md >= 0925) * (md <= 1020) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",tillage,fallplow,,
agrl732_lum,,,,,fertilizer,elem_n ,broadcast,25
agrl732_lum,,,,,fertilizer,elem_p,broadcast,25
agrl732_lum,,,,,plant,wwht,,
agrl732_lum,,,,"(md >= 0315) * (md <= 0330) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op) + 1))",fertilizer,elem_n ,broadcast,65
agrl732_lum,,,,"(md >= 0510) * (md <= 0531) * (1 - w_log(pcp, 0, 7)) * (1 - w_log(api, 5, 20)) * (year == (year(prev_op)))",fertilizer,elem_n ,broadcast,45
